date,day_of_week,id,type,proj,proj_count,desc
20160817,Wednesday,3.0,M,NA,NA,Export wedding photos for Erin and Spencer
20160817,Wednesday,4.0,W,CAAutoSequential2016,473.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,5.0,W,CAAutoSequential2016,474.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,6.0,W,CAAutoSequential2016,475.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,7.0,W,CAAutoSequential2016,476.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,8.0,W,CAAutoSequential2016,477.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,9.0,W,CAAutoSequential2016,478.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,10.0,W,CAAutoSequential2016,479.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,11.0,W,CAAutoSequential2016,480.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,12.0,W,CAAutoSequential2016,481.0,Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,13.0,G,Photography,NA,Edit photos for Days 8-12 (Nanjing) post
20160817,Wednesday,14.0,G,Photography,NA,Edit photos for Days 8-12 (Nanjing) post
20160817,Wednesday,15.0,H,NA,NA,Walk
20160817,Wednesday,16.0,G,Photography,NA,Reading Film is Not Dead course
20160817,Wednesday,17.0,G,Photography,NA,Reading Film is Not Dead course
20160817,Wednesday,18.0,G,Photography,NA,Reading Film is Not Dead course
20160817,Wednesday,19.0,G,Photography,NA,Reading Film is Not Dead course
20160817,Wednesday,20.0,G,Photography,NA,Reading Film is Not Dead course
20160818,Thursday,1.0,W,Mixed,NA,Getting set up for the day; Emailing Megan about Marital programming; SA Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,2.0,W,CAAutoSequential2016,482.0,Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,3.0,W,CAAutoSequential2016,483.0,Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,4.0,W,CAAutoSequential2016,484.0,Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,5.0,W,Mixed,NA,Helping Elizabeth; SA Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,6.0,W,CAAutoSequential2016,485.0,Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,7.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160818,Thursday,8.0,W,CAAutoSequential2016,486.0,Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,9.0,W,Mixed,NA,Emailing Dan about marital classifications in PMW; SA Run Selections v2 iteration with selections matching SAv3
20160818,Thursday,10.0,G,Photography,NA,Reading Film is Not Dead course
20160818,Thursday,11.0,G,Photography,NA,Reading Film is Not Dead course
20160818,Thursday,12.0,G,Photography,NA,Edit photos for Days 8-12 (Nanjing) post
20160818,Thursday,13.0,G,Photography,NA,Edit photos for Days 8-12 (Nanjing) post
20160818,Thursday,14.0,G,Photography,NA,Edit photos for Days 8-12 (Nanjing) post
20160819,Friday,1.0,W,Mixed,NA,Getting set up for the day; Modify work for Libby to include a grouping of number of separated rated operators by policy
20160819,Friday,2.0,W,Mixed,NA,Modify work for Libby to include a grouping of number of separated rated operators by policy; SA Compare outcome of Selections v2 scenario against SAv3
20160819,Friday,3.0,W,CAAutoSequential2016,486.0,Compare outcome of Selections v2 scenario against SAv3
20160819,Friday,4.0,W,CAAutoSequential2016,487.0,Compare outcome of Selections v2 scenario against SAv3
20160819,Friday,5.0,G,NA,NA,Listening to Radical Acceptance
20160819,Friday,6.0,M,NA,NA,Grocery store
20160819,Friday,7.0,G,NA,NA,Listening to A History of Western Philosophy
20160819,Friday,8.0,M,NA,NA,Grocery store
20160819,Friday,9.0,W,CAAutoSequential2016,488.0,Compare outcome of Selections v2 scenario against SAv3
20160819,Friday,10.0,W,CAAutoSequential2016,489.0,"Investigate weighted indicated factors for YL, Marital, and Gender"
20160819,Friday,11.0,W,CAAutoSequential2016,490.0,"Investigate weighted indicated factors for YL, Marital, and Gender"
20160822,Monday,1.0,W,Mixed,NA,Getting set up for the week
20160822,Monday,2.0,G,NA,NA,Listening to Hardcore History
20160822,Monday,3.0,H,NA,NA,Walk
20160822,Monday,4.0,G,NA,NA,Listening to Hardcore History
20160822,Monday,5.0,H,NA,NA,Walk
20160822,Monday,6.0,W,Mixed,NA,Weekly review
20160822,Monday,7.0,W,Mixed,NA,Weekly review
20160822,Monday,8.0,W,Mixed,NA,Weekly review; Reply to Dan about marital classifications
20160822,Monday,9.0,W,Mixed,NA,Update slides for training session
20160822,Monday,10.0,W,Mixed,NA,Update slides for training session
20160822,Monday,11.0,G,NA,NA,Listening to Hardcore History
20160822,Monday,12.0,W,CAAutoSequential2016,491.0,Write code to streamline policy level analysis
20160822,Monday,13.0,W,CAAutoSequential2016,492.0,Write code to streamline policy level analysis
20160822,Monday,14.0,G,Photography,NA,Write POTW 105 post
20160822,Monday,15.0,G,Photography,NA,Write POTW 105 post
20160822,Monday,16.0,G,Photography,NA,FujiLove Academy
20160823,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Checking Elizabeth's auto measurement
20160823,Tuesday,2.0,W,Mixed,NA,Checking Elizabeth's auto measurement
20160823,Tuesday,3.0,G,NA,NA,Listening to Hardcore History
20160823,Tuesday,4.0,H,NA,NA,Walk
20160823,Tuesday,5.0,G,NA,NA,Listening to Hardcore History
20160823,Tuesday,6.0,W,CAAutoSequential2016,493.0,Write code to streamline policy level analysis
20160823,Tuesday,7.0,W,CAAutoSequential2016,494.0,Investigate YL/Marital/Gender
20160823,Tuesday,8.0,G,NA,NA,Listening to Hardcore History
20160823,Tuesday,9.0,M,NA,NA,Grocery store
20160823,Tuesday,10.0,G,NA,NA,Listening to Hardcore History
20160823,Tuesday,11.0,M,NA,NA,Grocery store
20160823,Tuesday,12.0,W,CAAutoSequential2016,495.0,Investigate YL/Marital/Gender
20160824,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Reviewing training session
20160824,Wednesday,2.0,W,Mixed,NA,Reviewing training session
20160824,Wednesday,3.0,H,NA,NA,Walk
20160824,Wednesday,4.0,W,CAAutoSequential2016,496.0,Investigate YL/Marital/Gender
20160824,Wednesday,5.0,W,CAAutoSequential2016,497.0,Investigate YL/Marital/Gender
20160824,Wednesday,6.0,G,NA,NA,Listening to Hardcore History
20160824,Wednesday,7.0,W,CAAutoSequential2016,498.0,Investigate YL/Marital/Gender
20160824,Wednesday,8.0,W,CAAutoSequential2016,499.0,Investigate YL/Marital/Gender
20160824,Wednesday,9.0,W,CAAutoSequential2016,500.0,Investigate YL/Marital/Gender
20160824,Wednesday,10.0,G,Photography,NA,Reading Film is Not Dead course
20160824,Wednesday,11.0,G,Photography,NA,Reading Film is Not Dead course
20160825,Thursday,1.0,W,Mixed,NA,Getting set up for the day; SA Investigate YL/Marital/Gender
20160825,Thursday,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and blogging
20160825,Thursday,3.0,M,NA,NA,Phone repair
20160825,Thursday,4.0,W,CAAutoSequential2016,501.0,Investigate YL/Marital/Gender
20160825,Thursday,5.0,W,Mixed,NA,Check Elizabeth’s impacts
20160825,Thursday,6.0,W,Mixed,NA,Check Elizabeth’s impacts
20160826,Friday,1.0,W,Mixed,NA,Getting set up for the day; Misc tasks; SA Investigate YL/Marital/Gender
20160826,Friday,2.0,W,Mixed,NA,Helping Matthew
20160826,Friday,3.0,W,Mixed,NA,Helping Matthew
20160826,Friday,4.0,W,CAAutoSequential2016,502.0,Investigate YL/Marital/Gender
20160826,Friday,5.0,W,CAAutoSequential2016,503.0,Investigate YL/Marital/Gender
20160826,Friday,6.0,W,CAAutoSequential2016,504.0,Investigate YL/Marital/Gender
20160826,Friday,7.0,W,CAAutoSequential2016,505.0,Investigate YL/Marital/Gender
20160826,Friday,8.0,W,CAAutoSequential2016,506.0,Investigate YL/Marital/Gender
20160826,Friday,9.0,W,CAAutoSequential2016,507.0,Preparing for meeting with Megan
20160826,Friday,10.0,W,CAAutoSequential2016,508.0,Preparing for meeting with Megan
20160827,Saturday,1.0,G,Photography,NA,Reading blog posts
20160827,Saturday,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160827,Saturday,3.0,H,NA,NA,Walk
20160827,Saturday,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160827,Saturday,5.0,H,NA,NA,Walk
20160827,Saturday,6.0,G,NA,NA,Listening to The Journal podcast
20160827,Saturday,7.0,G,NA,NA,Listening to A History of Western Philosophy
20160827,Saturday,8.0,M,NA,NA,Grocery store
20160827,Saturday,9.0,G,NA,NA,Listening to A History of Western Philosophy
20160827,Saturday,10.0,M,NA,NA,Hanging photos
20160827,Saturday,11.0,G,NA,NA,Writing Days 8-12 (Nanjing) post
20160827,Saturday,12.0,G,NA,NA,Writing Days 8-12 (Nanjing) post
20160827,Saturday,13.0,G,NA,NA,Writing Days 8-12 (Nanjing) post
20160828,Sunday,1.0,G,NA,NA,Listening to Invisibilia podcast
20160828,Sunday,2.0,H,NA,NA,Walk
20160828,Sunday,3.0,G,Photography,NA,Reading Film is Not Dead Course
20160829,Monday,1.0,W,Mixed,NA,Getting set up for the week; Weekly review
20160829,Monday,2.0,W,Mixed,NA,Weekly review
20160829,Monday,3.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20160829,Monday,4.0,H,NA,NA,Run
20160829,Monday,5.0,W,CAAutoSequential2016,509.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160829,Monday,6.0,W,CAAutoSequential2016,510.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160829,Monday,7.0,W,CAAutoSequential2016,511.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160829,Monday,8.0,W,CAAutoSequential2016,512.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160829,Monday,9.0,G,NA,NA,Listening to the Not So Standard Deviations podcast and The Candid Frame podcast
20160829,Monday,10.0,W,CAAutoSequential2016,513.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160829,Monday,11.0,W,CAAutoSequential2016,514.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160829,Monday,12.0,W,CAAutoSequential2016,515.0,Investigate policy-level LRRs to double-check the spread between clean and first accident
20160830,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Marital Investigate results and reply to Dan
20160830,Tuesday,2.0,W,CAAutoSequential2016,516.0,Investigate impact of pumping Mileage
20160830,Tuesday,3.0,W,CAAutoSequential2016,517.0,Investigate impact of pumping Mileage
20160830,Tuesday,4.0,W,CAAutoSequential2016,518.0,Investigate impact of pumping Mileage
20160830,Tuesday,5.0,W,CAAutoSequential2016,519.0,Investigate impact of pumping Mileage
20160830,Tuesday,6.0,W,CAAutoSequential2016,520.0,Investigate impact of pumping Mileage
20160830,Tuesday,7.0,G,NA,NA,Listening to The Effective Executive
20160830,Tuesday,8.0,H,NA,NA,Walk
20160830,Tuesday,9.0,G,NA,NA,Listening to The Effective Executive
20160830,Tuesday,10.0,H,NA,NA,Walk
20160830,Tuesday,11.0,G,Photography,NA,Watching Film is Not Dead tutorials
20160830,Tuesday,12.0,W,CAAutoSequential2016,521.0,Investigate impact of pumping Mileage
20160830,Tuesday,13.0,W,Mixed,NA,Helping Patrick with R; Replying to Lauren about R
20160830,Tuesday,14.0,M,NA,NA,Getting hotels for this weekend
20160830,Tuesday,15.0,G,Photography,NA,Watching FujiLove Academy; researching depth of field
20160830,Tuesday,16.0,G,Photography,NA,Reading Film is Not Dead course
20160830,Tuesday,17.0,G,Photography,NA,Reading Film is Not Dead course
20160831,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Sequential Investigate impact of pumping Mileage
20160831,Wednesday,2.0,W,CAAutoSequential2016,522.0,Investigate impact of pumping Mileage
20160831,Wednesday,3.0,W,CAAutoSequential2016,523.0,Investigate impact of pumping Mileage
20160831,Wednesday,4.0,W,CAAutoSequential2016,524.0,Investigate impact of pumping Mileage
20160831,Wednesday,5.0,W,CAAutoSequential2016,525.0,Investigate impact of pumping Mileage
20160831,Wednesday,6.0,W,CAAutoSequential2016,526.0,Investigate impact of pumping Mileage
20160831,Wednesday,7.0,H,NA,NA,Walk
20160831,Wednesday,8.0,G,Photography,NA,Watching Elia Locardi Lightroom Mobile tutorial
20160831,Wednesday,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160831,Wednesday,10.0,W,CAAutoSequential2016,527.0,Investigate impact of pumping Mileage
20160831,Wednesday,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160831,Wednesday,12.0,H,NA,NA,Walk
20160831,Wednesday,13.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160831,Wednesday,14.0,H,NA,NA,Walk
20160831,Wednesday,15.0,W,Mixed,NA,Helping Matthew
20160831,Wednesday,16.0,G,Photography,NA,Reading FujiLove magazine
20160831,Wednesday,17.0,G,Photography,NA,Reading FujiLove magazine
20160831,Wednesday,18.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160901,Thursday,1.0,W,Mixed,NA,Getting set up for the day; RE Send out analyst workload survey; Prepare for presentation on monitoring server usage in analyst meeting
20160901,Thursday,2.0,W,Mixed,NA,Prepare for presentation on monitoring server usage in analyst meeting
20160901,Thursday,3.0,W,Mixed,NA,Prepare for presentation on monitoring server usage in analyst meeting; Helping Matthew
20160901,Thursday,4.0,W,CAAutoSequential2016,528.0,Investigate impact of pumping Mileage
20160901,Thursday,5.0,W,CAAutoSequential2016,529.0,Investigate impact of pumping Mileage
20160901,Thursday,6.0,G,NA,NA,Listening to The Effective Executive
20160901,Thursday,7.0,W,CAAutoSequential2016,530.0,Investigate impact of pumping Mileage
20160901,Thursday,8.0,G,Photography,NA,Watching Posing Guidelines CreativeLive tutorial
20160901,Thursday,9.0,G,Photography,NA,Watching Posing Guidelines CreativeLive tutorial
20160901,Thursday,10.0,G,NA,NA,Writing POTW 106 post
20160901,Thursday,11.0,G,NA,NA,Listening to The Journal podcast
20160901,Thursday,12.0,H,NA,NA,Walk
20160902,Friday,1.0,W,Mixed,NA,Getting set up for the day; Emails
20160902,Friday,2.0,W,CAAutoSequential2016,531.0,Investigate impact of pumping Mileage
20160902,Friday,3.0,G,NA,NA,Listening to The Journal podcast and The Effective Executive
20160902,Friday,4.0,H,NA,NA,Walk
20160902,Friday,5.0,W,CAAutoSequential2016,532.0,Investigate impact of pumping Mileage
20160902,Friday,6.0,G,NA,NA,Setting up Digital Ocean droplet
20160902,Friday,7.0,G,NA,NA,Setting up Digital Ocean droplet
20160906,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160906,Tuesday,2.0,W,Mixed,NA,Weekly review
20160906,Tuesday,3.0,W,Mixed,NA,Weekly review
20160906,Tuesday,4.0,W,Recruiting,NA,UNL visit presentation prep
20160906,Tuesday,5.0,W,CAAutoSequential2016,533.0,Investigate impact of pumping Mileage: See what weights would look like with current Mileage distributions
20160906,Tuesday,6.0,W,CAAutoSequential2016,534.0,Investigate impact of pumping Mileage: See what weights would look like with current Mileage distributions
20160906,Tuesday,7.0,G,NA,NA,Listening to the Waking Up podcast
20160906,Tuesday,8.0,M,NA,NA,Grocery store
20160906,Tuesday,9.0,G,NA,NA,Listening to the Waking Up podcast
20160906,Tuesday,10.0,M,NA,NA,Grocery store
20160906,Tuesday,11.0,W,CAAutoSequential2016,535.0,Investigate impact of pumping Mileage: See what weights would look like with current Mileage distributions
20160906,Tuesday,12.0,G,NA,NA,Setting up Digital Ocean droplet
20160906,Tuesday,13.0,G,NA,NA,Setting up Digital Ocean droplet
20160906,Tuesday,14.0,H,NA,NA,Volleyball game
20160906,Tuesday,15.0,H,NA,NA,Volleyball game
20160907,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; R Best Practices stuff; RE Send out workload survey results
20160907,Wednesday,2.0,W,CAAutoSequential2016,536.0,"Run scenario with pumped Mileage for PD, COLL, and COMP"
20160907,Wednesday,3.0,W,CAAutoSequential2016,537.0,"Run scenario with pumped Mileage for PD, COLL, and COMP"
20160907,Wednesday,4.0,W,CAAutoSequential2016,538.0,"Run scenario with pumped Mileage for PD, COLL, and COMP"
20160907,Wednesday,5.0,W,CAAutoSequential2016,539.0,"Run scenario with pumped Mileage for PD, COLL, and COMP"
20160907,Wednesday,6.0,W,CAAutoSequential2016,540.0,"Run scenario with pumped Mileage for PD, COLL, and COMP"
20160907,Wednesday,7.0,G,ParseJournal,NA,Working with XML data in R
20160907,Wednesday,8.0,G,NA,NA,Listening to the Waking Up podcast
20160907,Wednesday,9.0,G,ParseJournal,NA,Working with XML data in R
20160907,Wednesday,10.0,W,CAAutoSequential2016,541.0,"Run scenario with pumped Mileage for PD, COLL, and COMP"
20160907,Wednesday,11.0,H,NA,NA,Run
20160907,Wednesday,12.0,G,NA,NA,Listening to the Waking Up podcast
20160907,Wednesday,13.0,G,ParseJournal,NA,Working with XML data in R
20160908,Thursday,1.0,W,Mixed,NA,Getting set up for the day
20160908,Thursday,2.0,W,CAAutoSequential2016,542.0,"Run scenario with partially pumped PD, COLL, and COMP Mileage"
20160908,Thursday,3.0,W,CAAutoSequential2016,543.0,"Run scenario with partially pumped PD, COLL, and COMP Mileage"
20160908,Thursday,4.0,W,CAAutoSequential2016,544.0,Outline process for calculating impacts
20160908,Thursday,5.0,W,CAAutoSequential2016,545.0,Create R Markdown file that calculates impacts by every rating variable and by coverage
20160908,Thursday,6.0,W,CAAutoSequential2016,546.0,Create R Markdown file that calculates impacts by every rating variable and by coverage
20160908,Thursday,7.0,G,NA,NA,Listening to the Waking Up podcast
20160908,Thursday,8.0,H,NA,NA,Walk
20160908,Thursday,9.0,W,CAAutoSequential2016,547.0,"Run scenario with partially pumped PD, COLL, and COMP Mileage; Create R Markdown file that calculates impacts by every rating variable and by coverage"
20160908,Thursday,10.0,W,Mixed,NA,Helping Ryan with R
20160908,Thursday,11.0,W,Mixed,NA,Helping Ryan with R
20160908,Thursday,12.0,G,NA,NA,Listening to the Waking Up podcast
